#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
67	40.29	48.03	49.08	40.68	48.73	52.05	44.63	30.38
68	40.51	47.52	48.40	40.87	48.70	51.14	44.81	30.44
69	40.67	46.99	47.70	41.01	48.59	50.30	44.90	30.50
70	40.80	46.46	47.02	41.10	48.42	49.52	44.92	30.57
71	40.89	45.94	46.36	41.14	48.23	48.81	44.87	30.64
72	40.95	45.44	45.74	41.15	47.99	48.16	44.78	30.71
73	40.97	44.97	45.15	41.13	47.73	47.57	44.62	30.78
74	40.98	44.53	44.60	41.08	47.46	47.02	44.44	30.85
75	40.96	44.12	44.09	41.02	47.18	46.52	44.24	30.92
76	40.93	43.73	43.62	40.93	46.90	46.05	44.01	31.00
77	40.89	43.37	43.18	40.85	46.61	45.63	43.76	31.07
78	40.84	43.03	42.78	40.74	46.32	45.23	43.50	31.14
79	40.79	42.72	42.40	40.63	46.03	44.86	43.24	31.22
80	40.72	42.43	42.05	40.52	45.74	44.51	42.97	31.29
81	40.65	42.15	41.72	40.40	45.46	44.18	42.71	31.36
82	40.57	41.90	41.42	40.28	45.18	43.88	42.45	31.43
83	40.50	41.68	41.17	40.17	44.90	43.69	42.18	31.49
84	40.42	41.67	41.18	40.04	44.66	44.16	41.93	31.56
85	40.35	41.96	41.56	39.93	44.52	45.12	41.70	31.63
86	40.29	42.49	42.20	39.84	44.54	46.27	41.52	31.69
87	40.27	43.16	43.00	39.80	44.69	47.46	41.42	31.74
88	40.29	43.88	43.88	39.81	44.96	48.59	41.41	31.80
89	40.34	44.64	44.77	39.86	45.30	49.65	41.49	31.86
90	40.45	45.38	45.63	39.98	45.70	50.64	41.63	31.91
91	40.60	46.11	46.48	40.14	46.13	51.55	41.84	31.95
92	40.77	46.81	47.28	40.32	46.58	52.39	42.10	32.00
93	40.97	47.48	48.04	40.55	47.05	53.16	42.42	32.05
94	41.19	48.12	48.76	40.79	47.54	53.88	42.77	32.09
95	41.43	48.73	49.44	41.05	48.03	54.55	43.14	32.13
96	41.68	49.31	50.07	41.33	48.51	55.18	43.53	32.17
97	41.95	49.86	50.66	41.61	49.00	55.77	43.93	32.21
98	42.22	50.37	51.22	41.90	49.49	56.32	44.34	32.26
99	42.50	50.86	51.74	42.20	49.97	56.84	44.76	32.30
100	42.77	51.33	52.23	42.49	50.44	57.34	45.17	32.34
101	43.06	51.77	52.69	42.79	50.91	57.80	45.58	32.38
102	43.34	52.19	53.12	43.09	51.37	58.24	46.00	32.42
103	43.62	52.58	53.51	43.39	51.81	58.58	46.40	32.47
104	43.91	52.78	53.66	43.69	52.23	58.38	46.79	32.51
105	44.19	52.70	53.47	43.96	52.55	57.67	47.16	32.56
106	44.45	52.39	53.01	44.22	52.74	56.76	47.47	32.61
